# Viterbi_decoding posterior_decoding posterior_mean
1.75 0.32 .485443
1.75 0.32 .485529
1.75 0.32 .485615
1.75 0.32 .485701
1.75 0.32 .485788
1.75 0.32 .485875
1.75 0.32 .485963
1.75 0.32 .486051
1.75 0.32 .486139
1.75 0.32 .486228
1.75 0.32 .486317
1.75 0.32 .486407
1.75 0.32 .486497
1.75 0.32 .486587
1.75 0.32 .486678
1.75 0.32 .486769
1.75 0.32 .486861
1.75 0.32 .486953
1.75 0.32 .487045
1.75 0.32 .487138
1.75 0.32 .487231
1.75 0.32 .487325
1.75 0.32 .487419
1.75 0.32 .487513
1.75 0.32 .487608
1.75 0.32 .487704
1.75 0.32 .487799
1.75 0.32 .487895
1.75 0.32 .487992
1.75 0.32 .488089
1.75 0.32 .488186
1.75 0.32 .488284
1.75 0.32 .488382
1.75 0.32 .488481
1.75 0.32 .488580
1.75 0.32 .488680
1.75 0.32 .488780
1.75 0.32 .488880
1.75 0.32 .488981
1.75 0.32 .489082
1.75 0.32 .489184
1.75 0.32 .489286
1.75 0.32 .489388
1.75 0.32 .489491
1.75 0.32 .489595
1.75 0.32 .489699
1.75 0.32 .489803
1.75 0.32 .489908
1.75 0.32 .490013
1.75 0.32 .490119
1.75 0.32 .490225
1.75 0.32 .490331
1.75 0.32 .490438
1.75 0.32 .490546
1.75 0.32 .490654
1.75 0.32 .490762
1.75 0.32 .490871
1.75 0.32 .490980
1.75 0.32 .491090
1.75 0.32 .491200
1.75 0.32 .491311
1.75 0.32 .491422
1.75 0.32 .491534
1.75 0.32 .491646
1.75 0.32 .491758
1.75 0.32 .491871
1.75 0.32 .491985
1.75 0.32 .492099
1.75 0.32 .492213
1.75 0.32 .492328
1.75 0.32 .492444
1.75 0.32 .492560
1.75 0.32 .492676
1.75 0.32 .492793
1.75 0.32 .492910
1.75 0.32 .493028
1.75 0.32 .493147
1.75 0.32 .493266
1.75 0.32 .493385
1.75 0.32 .493505
1.75 0.32 .493625
1.75 0.32 .493746
1.75 0.32 .493867
1.75 0.32 .493989
1.75 0.32 .494111
1.75 0.32 .494234
1.75 0.32 .494358
1.75 0.32 .494482
1.75 0.32 .494606
1.75 0.32 .494731
1.75 0.32 .494856
1.75 0.32 .494982
1.75 0.32 .495109
1.75 0.32 .495236
1.75 0.32 .495363
1.75 0.32 .495492
1.75 0.32 .495620
1.75 0.32 .495749
1.75 0.32 .495879
1.75 0.32 .496009
1.75 0.32 .496140
1.75 0.32 .496271
1.75 0.32 .496403
1.75 0.32 .496535
1.75 0.32 .496668
1.75 0.32 .496802
1.75 0.32 .496936
1.75 0.32 .497070
1.75 0.32 .497206
1.75 0.32 .497140
1.75 0.32 .497074
1.75 0.32 .497009
1.75 0.32 .496944
1.75 0.32 .496880
1.75 0.32 .496816
1.75 0.32 .496753
1.75 0.32 .496690
1.75 0.32 .496628
1.75 0.32 .496566
1.75 0.32 .496504
1.75 0.32 .496443
1.75 0.32 .496382
1.75 0.32 .496321
1.75 0.32 .496261
1.75 0.32 .496202
1.75 0.32 .496143
1.75 0.32 .496084
1.75 0.32 .496026
1.75 0.32 .495968
1.75 0.32 .495910
1.75 0.32 .495853
1.75 0.32 .495796
1.75 0.32 .495740
1.75 0.32 .495684
1.75 0.32 .495628
1.75 0.32 .495573
1.75 0.32 .495518
1.75 0.32 .495464
1.75 0.32 .495410
1.75 0.32 .495357
1.75 0.32 .495303
1.75 0.32 .495251
1.75 0.32 .495198
1.75 0.32 .495146
1.75 0.32 .495094
1.75 0.32 .495043
1.75 0.32 .494992
1.75 0.32 .494942
1.75 0.32 .494892
1.75 0.32 .494842
1.75 0.32 .494793
1.75 0.32 .494744
1.75 0.32 .494695
1.75 0.32 .494647
1.75 0.32 .494599
1.75 0.32 .494551
1.75 0.32 .494504
1.75 0.32 .494457
1.75 0.32 .494411
1.75 0.32 .494365
1.75 0.32 .494319
1.75 0.32 .494274
1.75 0.32 .494229
1.75 0.32 .494185
1.75 0.32 .494140
1.75 0.32 .494096
1.75 0.32 .494053
1.75 0.32 .494010
1.75 0.32 .493967
1.75 0.32 .493925
1.75 0.32 .493882
1.75 0.32 .493841
1.75 0.32 .493799
1.75 0.32 .493758
1.75 0.32 .493718
1.75 0.32 .493677
1.75 0.32 .493637
1.75 0.32 .493598
1.75 0.32 .493558
1.75 0.32 .493519
1.75 0.32 .493481
1.75 0.32 .493443
1.75 0.32 .493405
1.75 0.32 .493367
1.75 0.32 .493330
1.75 0.32 .493293
1.75 0.32 .493256
1.75 0.32 .493220
1.75 0.32 .493184
1.75 0.32 .493149
1.75 0.32 .493113
1.75 0.32 .493079
1.75 0.32 .493044
1.75 0.32 .493010
1.75 0.32 .492976
1.75 0.32 .492942
1.75 0.32 .492909
1.75 0.32 .492876
1.75 0.32 .492844
1.75 0.32 .492811
1.75 0.32 .492780
1.75 0.32 .492748
1.75 0.32 .492717
1.75 0.32 .492686
1.75 0.32 .492655
1.75 0.32 .492625
1.75 0.32 .492595
1.75 0.32 .492565
1.75 0.32 .492536
1.75 0.32 .492507
1.75 0.32 .492478
1.75 0.32 .492450
1.75 0.32 .492422
1.75 0.32 .492394
1.75 0.32 .492367
1.75 0.32 .492339
1.75 0.32 .492313
1.75 0.32 .492286
1.75 0.32 .492260
1.75 0.32 .492234
1.75 0.32 .492209
1.75 0.32 .492183
1.75 0.32 .492158
1.75 0.32 .492134
1.75 0.32 .492109
1.75 0.32 .492085
1.75 0.32 .492062
1.75 0.32 .492038
1.75 0.32 .492015
1.75 0.32 .491993
1.75 0.32 .491970
1.75 0.32 .491948
1.75 0.32 .491926
1.75 0.32 .491905
1.75 0.32 .491883
1.75 0.32 .491862
1.75 0.32 .491842
1.75 0.32 .491821
1.75 0.32 .491801
1.75 0.32 .491782
1.75 0.32 .491762
1.75 0.32 .491743
1.75 0.32 .491724
1.75 0.32 .491706
1.75 0.32 .491687
1.75 0.32 .491669
1.75 0.32 .491652
1.75 0.32 .491634
1.75 0.32 .491617
1.75 0.32 .491601
1.75 0.32 .491584
1.75 0.32 .491568
1.75 0.32 .491552
1.75 0.32 .491537
1.75 0.32 .491521
1.75 0.32 .491506
1.75 0.32 .491492
1.75 0.32 .491477
1.75 0.32 .491463
1.75 0.32 .491449
1.75 0.32 .491436
1.75 0.32 .491422
1.75 0.32 .491410
1.75 0.32 .491397
1.75 0.32 .491384
1.75 0.32 .491372
1.75 0.32 .491361
1.75 0.32 .491349
1.75 0.32 .491338
1.75 0.32 .491327
1.75 0.32 .491316
1.75 0.32 .491306
1.75 0.32 .491296
1.75 0.32 .491286
1.75 0.32 .491277
1.75 0.32 .491267
1.75 0.32 .491258
1.75 0.32 .491250
1.75 0.32 .491241
1.75 0.32 .491233
1.75 0.32 .491225
1.75 0.32 .491218
1.75 0.32 .491211
1.75 0.32 .491204
1.75 0.32 .491197
1.75 0.32 .491191
1.75 0.32 .491185
1.75 0.32 .491179
1.75 0.32 .491173
1.75 0.32 .491168
1.75 0.32 .491163
1.75 0.32 .491158
1.75 0.32 .491154
1.75 0.32 .491150
1.75 0.32 .491146
1.75 0.32 .491142
1.75 0.32 .491139
1.75 0.32 .491136
1.75 0.32 .491133
1.75 0.32 .491131
1.75 0.32 .491128
1.75 0.32 .491126
1.75 0.32 .491125
1.75 0.32 .491123
1.75 0.32 .491122
1.75 0.32 .491122
1.75 0.32 .491121
1.75 0.32 .491121
1.75 0.32 .491121
1.75 0.32 .491121
1.75 0.32 .491122
1.75 0.32 .491122
1.75 0.32 .491124
1.75 0.32 .491125
1.75 0.32 .491127
1.75 0.32 .491129
1.75 0.32 .491131
1.75 0.32 .491133
1.75 0.32 .491136
1.75 0.32 .491139
1.75 0.32 .491142
1.75 0.32 .491146
1.75 0.32 .491150
1.75 0.32 .491154
1.75 0.32 .491158
1.75 0.32 .491163
1.75 0.32 .491168
1.75 0.32 .491173
1.75 0.32 .491179
1.75 0.32 .491184
1.75 0.32 .491191
1.75 0.32 .491197
1.75 0.32 .491203
1.75 0.32 .491210
1.75 0.32 .491217
1.75 0.32 .491225
1.75 0.32 .491232
1.75 0.32 .491240
1.75 0.32 .491249
1.75 0.32 .491257
1.75 0.32 .491266
1.75 0.32 .491275
1.75 0.32 .491284
1.75 0.32 .491294
1.75 0.32 .491304
1.75 0.32 .491314
1.75 0.32 .491324
1.75 0.32 .491335
1.75 0.32 .491346
1.75 0.32 .491357
1.75 0.32 .491368
1.75 0.32 .491380
1.75 0.32 .491392
1.75 0.32 .491404
1.75 0.32 .491417
1.75 0.32 .491430
1.75 0.32 .491443
1.75 0.32 .491456
1.75 0.32 .491470
1.75 0.32 .491484
1.75 0.32 .491498
1.75 0.32 .491513
1.75 0.32 .491527
1.75 0.32 .491542
1.75 0.32 .491557
1.75 0.32 .491573
1.75 0.32 .491589
1.75 0.32 .491605
1.75 0.32 .491621
1.75 0.32 .491638
1.75 0.32 .491655
1.75 0.32 .491672
1.75 0.32 .491689
1.75 0.32 .491707
1.75 0.32 .491725
1.75 0.32 .491743
1.75 0.32 .491762
1.75 0.32 .491781
1.75 0.32 .491800
1.75 0.32 .491819
1.75 0.32 .491839
1.75 0.32 .491859
1.75 0.32 .491879
1.75 0.32 .491899
1.75 0.32 .491920
1.75 0.32 .491941
1.75 0.32 .491962
1.75 0.32 .491983
1.75 0.32 .492005
1.75 0.32 .492027
1.75 0.32 .492050
1.75 0.32 .492072
1.75 0.32 .492095
1.75 0.32 .492118
1.75 0.32 .492142
1.75 0.32 .492165
1.75 0.32 .492189
1.75 0.32 .492214
1.75 0.32 .492238
1.75 0.32 .492263
1.75 0.32 .492288
1.75 0.32 .492313
1.75 0.32 .492339
1.75 0.32 .492365
1.75 0.32 .492391
1.75 0.32 .492417
1.75 0.32 .492444
1.75 0.32 .492471
1.75 0.32 .492498
1.75 0.32 .492526
1.75 0.32 .492554
1.75 0.32 .492582
1.75 0.32 .492610
1.75 0.32 .492639
1.75 0.32 .492668
1.75 0.32 .492697
1.75 0.32 .492726
1.75 0.32 .492756
1.75 0.32 .492786
1.75 0.32 .492816
1.75 0.32 .492847
1.75 0.32 .492878
1.75 0.32 .492909
1.75 0.32 .492940
1.75 0.32 .492972
1.75 0.32 .493004
1.75 0.32 .493036
1.75 0.32 .493069
1.75 0.32 .493102
1.75 0.32 .493135
1.75 0.32 .493168
1.75 0.32 .493202
1.75 0.32 .493236
1.75 0.32 .493270
1.75 0.32 .493304
1.75 0.32 .493339
1.75 0.32 .493374
1.75 0.32 .493410
1.75 0.32 .493445
1.75 0.32 .493481
1.75 0.32 .493517
1.75 0.32 .493554
1.75 0.32 .493591
1.75 0.32 .493628
1.75 0.32 .493665
1.75 0.32 .493703
1.75 0.32 .493740
1.75 0.32 .493779
1.75 0.32 .493817
1.75 0.32 .493856
1.75 0.32 .493895
1.75 0.32 .493934
1.75 0.32 .493974
1.75 0.32 .494014
1.75 0.32 .494054
1.75 0.32 .494094
1.75 0.32 .494135
1.75 0.32 .494176
1.75 0.32 .494217
1.75 0.32 .494259
1.75 0.32 .494301
1.75 0.32 .494343
1.75 0.32 .494386
1.75 0.32 .494428
1.75 0.32 .494471
1.75 0.32 .494515
1.75 0.32 .494558
1.75 0.32 .494602
1.75 0.32 .494647
1.75 0.32 .494691
1.75 0.32 .494736
1.75 0.32 .494781
1.75 0.32 .494827
1.75 0.32 .494872
1.75 0.32 .494918
1.75 0.32 .494965
1.75 0.32 .495011
1.75 0.32 .495058
1.75 0.32 .495105
1.75 0.32 .495153
1.75 0.32 .495200
1.75 0.32 .495249
1.75 0.32 .495297
1.75 0.32 .495346
1.75 0.32 .495395
1.75 0.32 .495444
1.75 0.32 .495493
1.75 0.32 .495543
1.75 0.32 .495593
1.75 0.32 .495644
1.75 0.32 .495695
1.75 0.32 .495746
1.75 0.32 .495797
1.75 0.32 .495849
1.75 0.32 .495901
1.75 0.32 .495953
1.75 0.32 .496006
1.75 0.32 .496059
1.75 0.32 .496112
1.75 0.32 .496165
1.75 0.32 .496219
1.75 0.32 .496273
1.75 0.32 .496328
1.75 0.32 .496383
1.75 0.32 .496438
1.75 0.32 .496493
1.75 0.32 .496549
1.75 0.32 .496605
1.75 0.32 .496661
1.75 0.32 .496718
1.75 0.32 .496775
1.75 0.32 .496832
1.75 0.32 .496889
1.75 0.32 .496947
1.75 0.32 .497006
1.75 0.32 .497064
1.75 0.32 .497123
1.75 0.32 .497182
1.75 0.32 .497241
1.75 0.32 .497301
1.75 0.32 .497361
1.75 0.32 .497422
1.75 0.32 .497483
1.75 0.32 .497544
1.75 0.32 .497605
1.75 0.32 .497667
1.75 0.32 .497729
1.75 0.32 .497791
1.75 0.32 .497854
1.75 0.32 .497917
1.75 0.32 .497980
1.75 0.32 .498044
1.75 0.32 .498108
1.75 0.32 .498172
1.75 0.32 .498237
1.75 0.32 .498301
1.75 0.32 .498367
1.75 0.32 .498432
1.75 0.32 .498498
1.75 0.32 .498565
1.75 0.32 .498631
1.75 0.32 .498698
1.75 0.32 .498765
1.75 0.32 .498833
1.75 0.32 .498901
1.75 0.32 .498969
1.75 0.32 .499038
1.75 0.32 .499107
1.75 0.32 .499176
1.75 0.32 .499246
1.75 0.32 .499316
1.75 0.32 .499386
1.75 0.32 .499457
1.75 0.32 .499528
1.75 0.32 .499599
1.75 0.32 .499671
1.75 0.32 .499743
1.75 0.32 .499815
1.75 0.32 .499888
1.75 0.32 .499961
1.75 0.32 .500034
1.75 0.32 .500108
1.75 0.32 .500182
1.75 0.32 .500257
1.75 0.32 .500331
1.75 0.32 .500407
1.75 0.32 .500482
1.75 0.32 .500558
1.75 0.32 .500634
1.75 0.32 .500711
1.75 0.32 .500788
1.75 0.32 .500865
1.75 0.32 .500943
1.75 0.32 .501021
1.75 0.32 .501099
1.75 0.32 .501178
1.75 0.32 .501257
1.75 0.32 .501336
1.75 0.32 .501416
1.75 0.32 .501496
1.75 0.32 .501577
1.75 0.32 .501658
1.75 0.32 .501739
1.75 0.32 .501821
1.75 0.32 .501903
1.75 0.32 .501985
1.75 0.32 .502068
1.75 0.32 .502151
1.75 0.32 .502234
1.75 0.32 .502318
1.75 0.32 .502402
1.75 0.32 .502487
1.75 0.32 .502572
1.75 0.32 .502657
1.75 0.32 .502743
1.75 0.32 .502829
1.75 0.32 .502916
1.75 0.32 .503003
1.75 0.32 .503090
1.75 0.32 .503178
1.75 0.32 .503266
1.75 0.32 .503354
1.75 0.32 .503443
1.75 0.32 .503532
1.75 0.32 .503622
1.75 0.32 .503712
1.75 0.32 .503802
1.75 0.32 .503893
1.75 0.32 .503984
1.75 0.32 .504076
1.75 0.32 .504168
1.75 0.32 .504260
1.75 0.32 .504353
1.75 0.32 .504446
1.75 0.32 .504539
1.75 0.32 .504633
1.75 0.32 .504728
1.75 0.32 .504822
1.75 0.32 .504918
1.75 0.32 .505013
1.75 0.32 .505109
1.75 0.32 .505205
1.75 0.32 .505302
1.75 0.32 .505399
1.75 0.32 .505497
1.75 0.32 .505595
1.75 0.32 .505694
1.75 0.32 .505792
1.75 0.32 .505892
1.75 0.32 .505991
1.75 0.32 .506092
1.75 0.32 .506192
1.75 0.32 .506293
1.75 0.32 .506394
1.75 0.32 .506496
1.75 0.32 .506599
1.75 0.32 .506701
1.75 0.32 .506804
1.75 0.32 .506908
1.75 0.32 .507012
1.75 0.32 .507116
1.75 0.32 .507221
1.75 0.32 .507326
1.75 0.32 .507432
1.75 0.32 .507538
1.75 0.32 .507645
1.75 0.32 .507752
1.75 0.32 .507859
1.75 0.32 .507967
1.75 0.32 .508076
1.75 0.32 .508184
1.75 0.32 .508294
1.75 0.32 .508403
1.75 0.32 .508513
1.75 0.32 .508624
1.75 0.32 .508735
1.75 0.32 .508847
1.75 0.32 .508959
1.75 0.32 .509071
1.75 0.32 .509184
1.75 0.32 .509297
1.75 0.32 .509411
1.75 0.32 .509526
1.75 0.32 .509640
1.75 0.32 .509756
1.75 0.32 .509871
1.75 0.32 .509988
1.75 0.32 .510104
1.75 0.32 .510221
1.75 0.32 .510339
1.75 0.32 .510457
1.75 0.32 .510576
1.75 0.32 .510695
1.75 0.32 .510814
1.75 0.32 .510934
1.75 0.32 .511055
1.75 0.32 .511176
1.75 0.32 .511297
1.75 0.32 .511419
1.75 0.32 .511542
1.75 0.32 .511665
1.75 0.32 .511788
1.75 0.32 .511912
1.75 0.32 .512037
1.75 0.32 .512162
1.75 0.32 .512287
1.75 0.32 .512413
1.75 0.32 .512540
1.75 0.32 .512667
1.75 0.32 .512794
1.75 0.32 .512922
1.75 0.32 .513051
1.75 0.32 .513180
1.75 0.32 .513310
1.75 0.32 .513440
1.75 0.32 .513571
1.75 0.32 .513702
1.75 0.32 .513834
1.75 0.32 .513966
1.75 0.32 .514099
1.75 0.32 .514232
1.75 0.32 .514366
1.75 0.32 .514500
1.75 0.32 .514635
1.75 0.32 .514771
1.75 0.32 .514907
1.75 0.32 .515043
1.75 0.32 .515180
1.75 0.32 .515318
1.75 0.32 .515456
1.75 0.32 .515595
1.75 0.32 .515735
1.75 0.32 .515875
1.75 0.32 .516015
1.75 0.32 .516156
1.75 0.32 .516298
1.75 0.32 .516440
1.75 0.32 .516583
1.75 0.32 .516517
1.75 0.32 .516453
1.75 0.32 .516388
1.75 0.32 .516324
1.75 0.32 .516261
1.75 0.32 .516198
1.75 0.32 .516135
1.75 0.32 .516073
1.75 0.32 .516011
1.75 0.32 .515949
1.75 0.32 .515888
1.75 0.32 .515828
1.75 0.32 .515767
1.75 0.32 .515708
1.75 0.32 .515648
1.75 0.32 .515589
1.75 0.32 .515531
1.75 0.32 .515473
1.75 0.32 .515415
1.75 0.32 .515358
1.75 0.32 .515301
1.75 0.32 .515244
1.75 0.32 .515188
1.75 0.32 .515132
1.75 0.32 .515077
1.75 0.32 .515022
1.75 0.32 .514967
1.75 0.32 .514913
1.75 0.32 .514859
1.75 0.32 .514806
1.75 0.32 .514753
1.75 0.32 .514701
1.75 0.32 .514648
1.75 0.32 .514596
1.75 0.32 .514545
1.75 0.32 .514494
1.75 0.32 .514443
1.75 0.32 .514393
1.75 0.32 .514343
1.75 0.32 .514294
1.75 0.32 .514244
1.75 0.32 .514196
1.75 0.32 .514147
1.75 0.32 .514099
1.75 0.32 .514052
1.75 0.32 .514004
1.75 0.32 .513957
1.75 0.32 .513911
1.75 0.32 .513865
1.75 0.32 .513819
1.75 0.32 .513773
1.75 0.32 .513728
1.75 0.32 .513684
1.75 0.32 .513639
1.75 0.32 .513595
1.75 0.32 .513552
1.75 0.32 .513508
1.75 0.32 .513465
1.75 0.32 .513423
1.75 0.32 .513381
1.75 0.32 .513339
1.75 0.32 .513297
1.75 0.32 .513256
1.75 0.32 .513215
1.75 0.32 .513175
1.75 0.32 .513135
1.75 0.32 .513095
1.75 0.32 .513056
1.75 0.32 .513017
1.75 0.32 .512978
1.75 0.32 .512940
1.75 0.32 .512902
1.75 0.32 .512864
1.75 0.32 .512827
1.75 0.32 .512790
1.75 0.32 .512753
1.75 0.32 .512717
1.75 0.32 .512681
1.75 0.32 .512645
1.75 0.32 .512610
1.75 0.32 .512575
1.75 0.32 .512540
1.75 0.32 .512506
1.75 0.32 .512472
1.75 0.32 .512439
1.75 0.32 .512405
1.75 0.32 .512372
1.75 0.32 .512340
1.75 0.32 .512307
1.75 0.32 .512276
1.75 0.32 .512244
1.75 0.32 .512213
1.75 0.32 .512182
1.75 0.32 .512151
1.75 0.32 .512121
1.75 0.32 .512091
1.75 0.32 .512061
1.75 0.32 .512032
1.75 0.32 .512003
1.75 0.32 .511974
1.75 0.32 .511946
1.75 0.32 .511918
1.75 0.32 .511890
1.75 0.32 .511863
1.75 0.32 .511835
1.75 0.32 .511809
1.75 0.32 .511782
1.75 0.32 .511756
1.75 0.32 .511730
1.75 0.32 .511705
1.75 0.32 .511680
1.75 0.32 .511655
1.75 0.32 .511630
1.75 0.32 .511606
1.75 0.32 .511582
1.75 0.32 .511558
1.75 0.32 .511535
1.75 0.32 .511512
1.75 0.32 .511489
1.75 0.32 .511467
1.75 0.32 .511445
1.75 0.32 .511423
1.75 0.32 .511402
1.75 0.32 .511381
1.75 0.32 .511360
1.75 0.32 .511339
1.75 0.32 .511319
1.75 0.32 .511299
1.75 0.32 .511279
1.75 0.32 .511260
1.75 0.32 .511241
1.75 0.32 .511222
1.75 0.32 .511204
1.75 0.32 .511186
1.75 0.32 .511168
1.75 0.32 .511151
1.75 0.32 .511133
1.75 0.32 .511116
1.75 0.32 .511100
1.75 0.32 .511084
1.75 0.32 .511068
1.75 0.32 .511052
1.75 0.32 .511036
1.75 0.32 .511021
1.75 0.32 .511007
1.75 0.32 .510992
1.75 0.32 .510978
1.75 0.32 .510964
1.75 0.32 .510950
1.75 0.32 .510937
1.75 0.32 .510924
1.75 0.32 .510911
1.75 0.32 .510899
1.75 0.32 .510886
1.75 0.32 .510875
1.75 0.32 .510863
1.75 0.32 .510852
1.75 0.32 .510841
1.75 0.32 .510830
1.75 0.32 .510820
1.75 0.32 .510810
1.75 0.32 .510800
1.75 0.32 .510790
1.75 0.32 .510781
1.75 0.32 .510772
1.75 0.32 .510763
1.75 0.32 .510755
1.75 0.32 .510747
1.75 0.32 .510739
1.75 0.32 .510731
1.75 0.32 .510724
1.75 0.32 .510717
1.75 0.32 .510710
1.75 0.32 .510704
1.75 0.32 .510698
1.75 0.32 .510692
1.75 0.32 .510687
1.75 0.32 .510681
1.75 0.32 .510676
1.75 0.32 .510672
1.75 0.32 .510667
1.75 0.32 .510663
1.75 0.32 .510659
1.75 0.32 .510656
1.75 0.32 .510653
1.75 0.32 .510650
1.75 0.32 .510647
1.75 0.32 .510644
1.75 0.32 .510642
1.75 0.32 .510640
1.75 0.32 .510639
1.75 0.32 .510638
1.75 0.32 .510637
1.75 0.32 .510636
1.75 0.32 .510635
1.75 0.32 .510635
1.75 0.32 .510635
1.75 0.32 .510636
1.75 0.32 .510636
1.75 0.32 .510637
1.75 0.32 .510638
1.75 0.32 .510640
1.75 0.32 .510642
1.75 0.32 .510644
1.75 0.32 .510646
1.75 0.32 .510649
1.75 0.32 .510652
1.75 0.32 .510655
1.75 0.32 .510658
1.75 0.32 .510662
1.75 0.32 .510666
1.75 0.32 .510670
1.75 0.32 .510675
1.75 0.32 .510679
1.75 0.32 .510685
1.75 0.32 .510690
1.75 0.32 .510696
1.75 0.32 .510701
1.75 0.32 .510708
1.75 0.32 .510714
1.75 0.32 .510721
1.75 0.32 .510728
1.75 0.32 .510735
1.75 0.32 .510743
1.75 0.32 .510751
1.75 0.32 .510759
1.75 0.32 .510767
1.75 0.32 .510776
1.75 0.32 .510785
1.75 0.32 .510794
1.75 0.32 .510803
1.75 0.32 .510813
1.75 0.32 .510823
1.75 0.32 .510833
1.75 0.32 .510844
1.75 0.32 .510855
1.75 0.32 .510866
1.75 0.32 .510877
1.75 0.32 .510889
1.75 0.32 .510901
1.75 0.32 .510913
1.75 0.32 .510926
1.75 0.32 .510938
1.75 0.32 .510951
1.75 0.32 .510965
1.75 0.32 .510978
1.75 0.32 .510992
1.75 0.32 .511006
1.75 0.32 .511021
1.75 0.32 .511035
1.75 0.32 .511050
1.75 0.32 .511065
1.75 0.32 .511081
1.75 0.32 .511097
1.75 0.32 .511113
1.75 0.32 .511129
1.75 0.32 .511145
1.75 0.32 .511162
1.75 0.32 .511179
1.75 0.32 .511197
1.75 0.32 .511214
1.75 0.32 .511232
1.75 0.32 .511251
1.75 0.32 .511269
1.75 0.32 .511288
1.75 0.32 .511307
1.75 0.32 .511326
1.75 0.32 .511346
1.75 0.32 .511365
1.75 0.32 .511385
1.75 0.32 .511406
1.75 0.32 .511426
1.75 0.32 .511447
1.75 0.32 .511469
1.75 0.32 .511490
1.75 0.32 .511512
1.75 0.32 .511534
1.75 0.32 .511556
1.75 0.32 .511579
1.75 0.32 .511601
1.75 0.32 .511624
1.75 0.32 .511648
1.75 0.32 .511671
1.75 0.32 .511695
1.75 0.32 .511719
1.75 0.32 .511744
1.75 0.32 .511769
1.75 0.32 .511794
1.75 0.32 .511819
1.75 0.32 .511844
1.75 0.32 .511870
1.75 0.32 .511896
1.75 0.32 .511923
1.75 0.32 .511949
1.75 0.32 .511976
1.75 0.32 .512003
1.75 0.32 .512031
1.75 0.32 .512058
1.75 0.32 .512086
1.75 0.32 .512115
1.75 0.32 .512143
1.75 0.32 .512172
1.75 0.32 .512201
1.75 0.32 .512230
1.75 0.32 .512260
1.75 0.32 .512290
1.75 0.32 .512320
1.75 0.32 .512351
1.75 0.32 .512381
1.75 0.32 .512412
1.75 0.32 .512444
1.75 0.32 .512475
1.75 0.32 .512507
1.75 0.32 .512539
1.75 0.32 .512571
1.75 0.32 .512604
1.75 0.32 .512637
1.75 0.32 .512670
1.75 0.32 .512704
1.75 0.32 .512737
1.75 0.32 .512771
1.75 0.32 .512806
1.75 0.32 .512840
1.75 0.32 .512875
1.75 0.32 .512910
1.75 0.32 .512946
1.75 0.32 .512981
1.75 0.32 .513017
1.75 0.32 .513053
1.75 0.32 .513090
1.75 0.32 .513127
1.75 0.32 .513164
1.75 0.32 .513201
1.75 0.32 .513239
1.75 0.32 .513277
1.75 0.32 .513315
1.75 0.32 .513353
1.75 0.32 .513392
1.75 0.32 .513431
1.75 0.32 .513470
1.75 0.32 .513510
1.75 0.32 .513550
1.75 0.32 .513590
1.75 0.32 .513630
1.75 0.32 .513671
1.75 0.32 .513712
1.75 0.32 .513753
1.75 0.32 .513795
1.75 0.32 .513837
1.75 0.32 .513879
1.75 0.32 .513921
1.75 0.32 .513964
1.75 0.32 .514007
1.75 0.32 .514050
1.75 0.32 .514093
1.75 0.32 .514137
1.75 0.32 .514181
1.75 0.32 .514226
1.75 0.32 .514270
1.75 0.32 .514315
1.75 0.32 .514360
1.75 0.32 .514406
1.75 0.32 .514452
1.75 0.32 .514498
1.75 0.32 .514544
1.75 0.32 .514591
1.75 0.32 .514638
1.75 0.32 .514685
1.75 0.32 .514732
1.75 0.32 .514780
1.75 0.32 .514828
1.75 0.32 .514877
1.75 0.32 .514925
1.75 0.32 .514974
1.75 0.32 .515023
1.75 0.32 .515073
1.75 0.32 .515123
1.75 0.32 .515173
1.75 0.32 .515223
1.75 0.32 .515274
1.75 0.32 .515325
1.75 0.32 .515376
1.75 0.32 .515428
1.75 0.32 .515479
1.75 0.32 .515531
1.75 0.32 .515584
1.75 0.32 .515637
1.75 0.32 .515690
1.75 0.32 .515743
1.75 0.32 .515796
1.75 0.32 .515850
1.75 0.32 .515904
1.75 0.32 .515959
1.75 0.32 .516014
1.75 0.32 .516069
1.75 0.32 .516124
1.75 0.32 .516180
1.75 0.32 .516236
1.75 0.32 .516292
1.75 0.32 .516348
1.75 0.32 .516405
1.75 0.32 .516462
1.75 0.32 .516520
1.75 0.32 .516577
1.75 0.32 .516635
1.75 0.32 .516694
1.75 0.32 .516752
1.75 0.32 .516811
1.75 0.32 .516870
1.75 0.32 .516930
1.75 0.32 .516990
1.75 0.32 .517050
1.75 0.32 .517110
1.75 0.32 .517171
1.75 0.32 .517232
1.75 0.32 .517293
1.75 0.32 .517355
1.75 0.32 .517417
1.75 0.32 .517479
1.75 0.32 .517541
1.75 0.32 .517604
1.75 0.32 .517667
1.75 0.32 .517731
1.75 0.32 .517794
1.75 0.32 .517858
1.75 0.32 .517923
1.75 0.32 .517987
1.75 0.32 .518052
1.75 0.32 .518118
1.75 0.32 .518183
1.75 0.32 .518249
1.75 0.32 .518315
1.75 0.32 .518382
1.75 0.32 .518449
1.75 0.32 .518516
1.75 0.32 .518583
1.75 0.32 .518651
1.75 0.32 .518719
1.75 0.32 .518787
1.75 0.32 .518856
1.75 0.32 .518925
1.75 0.32 .518994
1.75 0.32 .519064
1.75 0.32 .519134
1.75 0.32 .519204
1.75 0.32 .519275
