# Viterbi_decoding posterior_decoding posterior_mean
0.32 0.32 .482144
0.32 0.32 .481348
0.32 0.32 .480557
0.32 0.32 .479772
0.32 0.32 .478991
0.32 0.32 .478216
0.32 0.32 .477446
0.32 0.32 .476681
0.32 0.32 .475921
0.32 0.32 .475166
0.32 0.32 .474416
0.32 0.32 .473671
0.32 0.32 .472931
0.32 0.32 .472196
0.32 0.32 .471466
0.32 0.32 .470740
0.32 0.32 .470020
0.32 0.32 .469304
0.32 0.32 .468592
0.32 0.32 .467886
0.32 0.32 .467184
0.32 0.32 .466486
0.32 0.32 .465793
0.32 0.32 .465105
0.32 0.32 .464421
0.32 0.32 .463741
0.32 0.32 .463066
0.32 0.32 .462396
0.32 0.32 .461729
0.32 0.32 .461067
0.32 0.32 .460409
0.32 0.32 .459756
0.32 0.32 .459107
0.32 0.32 .458461
0.32 0.32 .457820
0.32 0.32 .457184
0.32 0.32 .456551
0.32 0.32 .455922
0.32 0.32 .455297
0.32 0.32 .454677
0.32 0.32 .454060
0.32 0.32 .453447
0.32 0.32 .452838
0.32 0.32 .452233
0.32 0.32 .451632
0.32 0.32 .451035
0.32 0.32 .450441
0.32 0.32 .449852
0.32 0.32 .449266
0.32 0.32 .448683
0.32 0.32 .448105
0.32 0.32 .447530
0.32 0.32 .446958
0.32 0.32 .446391
0.32 0.32 .445826
0.32 0.32 .445266
0.32 0.32 .444709
0.32 0.32 .444155
0.32 0.32 .443605
0.32 0.32 .443058
0.32 0.32 .442515
0.32 0.32 .441975
0.32 0.32 .441438
0.32 0.32 .440905
0.32 0.32 .440375
0.32 0.32 .439848
0.32 0.32 .439325
0.32 0.32 .438805
0.32 0.32 .438288
0.32 0.32 .437774
0.32 0.32 .437263
0.32 0.32 .436756
0.32 0.32 .436252
0.32 0.32 .435751
0.32 0.32 .435252
0.32 0.32 .434757
0.32 0.32 .434265
0.32 0.32 .433776
0.32 0.32 .433290
0.32 0.32 .432807
0.32 0.32 .432327
0.32 0.32 .431850
0.32 0.32 .431375
0.32 0.32 .430904
0.32 0.32 .430435
0.32 0.32 .429969
0.32 0.32 .429506
0.32 0.32 .429046
0.32 0.32 .428589
0.32 0.32 .428134
0.32 0.32 .427682
0.32 0.32 .427233
0.32 0.32 .426786
0.32 0.32 .426343
0.32 0.32 .425901
0.32 0.32 .425463
0.32 0.32 .425027
0.32 0.32 .424594
0.32 0.32 .424163
0.32 0.32 .423734
0.32 0.32 .423309
0.32 0.32 .422886
0.32 0.32 .422465
0.32 0.32 .422047
0.32 0.32 .421631
0.32 0.32 .421218
0.32 0.32 .420807
0.32 0.32 .420398
0.32 0.32 .419992
0.32 0.32 .419589
0.32 0.32 .419187
0.32 0.32 .418788
0.32 0.32 .418392
0.32 0.32 .417998
0.32 0.32 .417605
0.32 0.32 .417216
0.32 0.32 .416828
0.32 0.32 .416443
0.32 0.32 .416060
0.32 0.32 .415679
0.32 0.32 .415300
0.32 0.32 .414924
0.32 0.32 .414550
0.32 0.32 .414178
0.32 0.32 .413808
0.32 0.32 .413440
0.32 0.32 .413074
0.32 0.32 .412710
0.32 0.32 .412349
0.32 0.32 .411989
0.32 0.32 .411631
0.32 0.32 .411276
0.32 0.32 .410922
0.32 0.32 .410571
0.32 0.32 .410221
0.32 0.32 .409874
0.32 0.32 .409528
0.32 0.32 .409185
0.32 0.32 .408843
0.32 0.32 .408503
0.32 0.32 .408165
0.32 0.32 .407829
0.32 0.32 .407495
0.32 0.32 .407163
0.32 0.32 .406833
0.32 0.32 .406504
0.32 0.32 .406177
0.32 0.32 .405852
0.32 0.32 .405529
0.32 0.32 .405208
0.32 0.32 .404888
0.32 0.32 .404570
0.32 0.32 .404254
0.32 0.32 .403940
0.32 0.32 .403627
0.32 0.32 .403316
0.32 0.32 .403007
0.32 0.32 .402700
0.32 0.32 .402394
0.32 0.32 .402090
0.32 0.32 .401787
0.32 0.32 .401486
0.32 0.32 .401187
0.32 0.32 .400889
0.32 0.32 .400593
0.32 0.32 .400299
0.32 0.32 .400006
0.32 0.32 .399714
0.32 0.32 .399425
0.32 0.32 .399137
0.32 0.32 .398850
0.32 0.32 .398565
0.32 0.32 .398281
0.32 0.32 .397999
0.32 0.32 .397719
0.32 0.32 .397439
0.32 0.32 .397162
0.32 0.32 .396886
0.32 0.32 .396611
0.32 0.32 .396338
0.32 0.32 .396066
0.32 0.32 .395796
0.32 0.32 .395527
0.32 0.32 .395259
0.32 0.32 .394993
0.32 0.32 .394728
0.32 0.32 .394465
0.32 0.32 .394203
0.32 0.32 .393942
0.32 0.32 .393683
0.32 0.32 .393425
0.32 0.32 .393168
0.32 0.32 .392913
0.32 0.32 .392659
0.32 0.32 .392406
0.32 0.32 .392155
0.32 0.32 .391905
0.32 0.32 .391656
0.32 0.32 .391408
0.32 0.32 .391162
0.32 0.32 .390917
0.32 0.32 .390673
0.32 0.32 .390431
0.32 0.32 .390189
0.32 0.32 .389949
0.32 0.32 .389710
0.32 0.32 .389473
0.32 0.32 .389236
0.32 0.32 .389001
0.32 0.32 .388767
0.32 0.32 .388534
0.32 0.32 .388302
0.32 0.32 .388072
0.32 0.32 .387842
0.32 0.32 .387614
0.32 0.32 .387387
0.32 0.32 .387161
0.32 0.32 .386936
0.32 0.32 .386712
0.32 0.32 .386489
0.32 0.32 .386267
0.32 0.32 .386047
0.32 0.32 .385827
0.32 0.32 .385609
0.32 0.32 .385392
0.32 0.32 .385176
0.32 0.32 .384960
0.32 0.32 .384746
0.32 0.32 .384533
0.32 0.32 .384321
0.32 0.32 .384110
0.32 0.32 .383900
0.32 0.32 .383691
0.32 0.32 .383483
0.32 0.32 .383276
0.32 0.32 .383070
0.32 0.32 .382865
0.32 0.32 .382661
0.32 0.32 .382458
0.32 0.32 .382256
0.32 0.32 .382055
0.32 0.32 .381855
0.32 0.32 .381656
0.32 0.32 .381457
0.32 0.32 .381260
0.32 0.32 .381064
0.32 0.32 .380868
0.32 0.32 .380674
0.32 0.32 .380480
0.32 0.32 .380287
0.32 0.32 .380096
0.32 0.32 .379905
0.32 0.32 .379715
0.32 0.32 .379526
0.32 0.32 .379337
0.32 0.32 .379150
0.32 0.32 .378963
0.32 0.32 .378778
0.32 0.32 .378593
0.32 0.32 .378409
0.32 0.32 .378226
0.32 0.32 .378044
0.32 0.32 .377862
0.32 0.32 .377682
0.32 0.32 .377502
0.32 0.32 .377323
0.32 0.32 .377145
0.32 0.32 .376968
0.32 0.32 .376791
0.32 0.32 .376616
0.32 0.32 .376441
0.32 0.32 .376267
0.32 0.32 .376093
0.32 0.32 .375921
0.32 0.32 .375749
0.32 0.32 .375578
0.32 0.32 .375408
0.32 0.32 .375238
0.32 0.32 .375070
0.32 0.32 .374902
0.32 0.32 .374734
0.32 0.32 .374568
0.32 0.32 .374402
0.32 0.32 .374237
0.32 0.32 .374073
0.32 0.32 .373910
0.32 0.32 .373747
0.32 0.32 .373585
0.32 0.32 .373423
0.32 0.32 .373263
0.32 0.32 .373103
0.32 0.32 .372943
0.32 0.32 .372785
0.32 0.32 .372627
0.32 0.32 .372470
0.32 0.32 .372313
0.32 0.32 .372158
0.32 0.32 .372002
0.32 0.32 .371848
0.32 0.32 .371694
0.32 0.32 .371541
0.32 0.32 .371389
0.32 0.32 .371237
0.32 0.32 .371085
0.32 0.32 .370935
0.32 0.32 .370785
0.32 0.32 .370636
0.32 0.32 .370487
0.32 0.32 .370339
0.32 0.32 .370192
0.32 0.32 .370045
0.32 0.32 .369899
0.32 0.32 .369754
0.32 0.32 .369609
0.32 0.32 .369464
0.32 0.32 .369321
0.32 0.32 .369178
0.32 0.32 .369035
0.32 0.32 .368893
0.32 0.32 .368752
0.32 0.32 .368611
0.32 0.32 .368471
0.32 0.32 .368332
0.32 0.32 .368193
0.32 0.32 .368054
0.32 0.32 .367917
0.32 0.32 .367779
0.32 0.32 .367643
0.32 0.32 .367507
0.32 0.32 .367371
0.32 0.32 .367236
0.32 0.32 .367102
0.32 0.32 .366968
0.32 0.32 .366835
0.32 0.32 .366702
0.32 0.32 .366569
0.32 0.32 .366438
0.32 0.32 .366307
0.32 0.32 .366176
0.32 0.32 .366046
0.32 0.32 .365916
0.32 0.32 .365787
0.32 0.32 .365659
0.32 0.32 .365531
0.32 0.32 .365403
0.32 0.32 .365276
0.32 0.32 .365149
0.32 0.32 .365023
0.32 0.32 .364898
0.32 0.32 .364773
0.32 0.32 .364648
0.32 0.32 .364524
0.32 0.32 .364401
0.32 0.32 .364278
0.32 0.32 .364155
0.32 0.32 .364033
0.32 0.32 .363912
0.32 0.32 .363791
0.32 0.32 .363670
0.32 0.32 .363550
0.32 0.32 .363430
0.32 0.32 .363311
0.32 0.32 .363192
0.32 0.32 .363074
0.32 0.32 .362956
0.32 0.32 .362838
0.32 0.32 .362722
0.32 0.32 .362605
0.32 0.32 .362489
0.32 0.32 .362373
0.32 0.32 .362258
0.32 0.32 .362144
0.32 0.32 .362029
0.32 0.32 .361916
0.32 0.32 .361802
0.32 0.32 .361689
0.32 0.32 .361577
0.32 0.32 .361465
0.32 0.32 .361353
0.32 0.32 .361242
0.32 0.32 .361131
0.32 0.32 .361020
0.32 0.32 .360910
0.32 0.32 .360801
0.32 0.32 .360692
0.32 0.32 .360583
0.32 0.32 .360475
0.32 0.32 .360367
0.32 0.32 .360259
0.32 0.32 .360152
0.32 0.32 .360045
0.32 0.32 .359939
0.32 0.32 .359833
0.32 0.32 .359727
0.32 0.32 .359622
0.32 0.32 .359517
0.32 0.32 .359413
0.32 0.32 .359309
0.32 0.32 .359205
0.32 0.32 .359102
0.32 0.32 .358999
0.32 0.32 .358897
0.32 0.32 .358795
0.32 0.32 .358693
0.32 0.32 .358592
0.32 0.32 .358491
0.32 0.32 .358390
0.32 0.32 .358290
0.32 0.32 .358190
0.32 0.32 .358090
0.32 0.32 .357991
0.32 0.32 .357892
0.32 0.32 .357794
0.32 0.32 .357696
0.32 0.32 .357598
0.32 0.32 .357501
0.32 0.32 .357404
0.32 0.32 .357307
0.32 0.32 .357211
0.32 0.32 .357115
0.32 0.32 .357019
0.32 0.32 .356924
0.32 0.32 .356829
0.32 0.32 .356734
0.32 0.32 .356640
0.32 0.32 .356546
0.32 0.32 .356452
0.32 0.32 .356359
0.32 0.32 .356266
0.32 0.32 .356173
0.32 0.32 .356081
0.32 0.32 .355989
0.32 0.32 .355897
0.32 0.32 .355806
0.32 0.32 .355715
0.32 0.32 .355624
0.32 0.32 .355533
0.32 0.32 .355443
0.32 0.32 .355354
0.32 0.32 .355264
0.32 0.32 .355175
0.32 0.32 .355086
0.32 0.32 .354998
0.32 0.32 .354909
0.32 0.32 .354821
0.32 0.32 .354734
0.32 0.32 .354646
0.32 0.32 .354559
0.32 0.32 .354473
0.32 0.32 .354386
0.32 0.32 .354300
0.32 0.32 .354214
0.32 0.32 .354129
0.32 0.32 .354043
0.32 0.32 .353959
0.32 0.32 .353874
0.32 0.32 .353789
0.32 0.32 .353705
0.32 0.32 .353622
0.32 0.32 .353538
0.32 0.32 .353455
0.32 0.32 .353372
0.32 0.32 .353289
0.32 0.32 .353207
0.32 0.32 .353125
0.32 0.32 .353043
0.32 0.32 .352961
0.32 0.32 .352880
0.32 0.32 .352799
0.32 0.32 .352718
0.32 0.32 .352638
0.32 0.32 .352557
0.32 0.32 .352477
0.32 0.32 .352398
0.32 0.32 .352318
0.32 0.32 .352239
0.32 0.32 .352160
0.32 0.32 .352081
0.32 0.32 .352003
0.32 0.32 .351925
0.32 0.32 .351847
0.32 0.32 .351769
0.32 0.32 .351692
0.32 0.32 .351615
0.32 0.32 .351538
0.32 0.32 .351462
0.32 0.32 .351385
0.32 0.32 .351309
0.32 0.32 .351233
0.32 0.32 .351158
0.32 0.32 .351082
0.32 0.32 .351007
0.32 0.32 .350932
0.32 0.32 .350858
0.32 0.32 .350783
0.32 0.32 .350709
0.32 0.32 .350635
0.32 0.32 .350562
0.32 0.32 .350488
0.32 0.32 .350415
0.32 0.32 .350342
0.32 0.32 .350269
0.32 0.32 .350197
0.32 0.32 .350125
0.32 0.32 .350053
0.32 0.32 .349981
0.32 0.32 .349909
0.32 0.32 .349838
0.32 0.32 .349767
0.32 0.32 .349696
0.32 0.32 .349625
0.32 0.32 .349555
0.32 0.32 .349485
0.32 0.32 .349415
0.32 0.32 .349345
0.32 0.32 .349276
0.32 0.32 .349206
0.32 0.32 .349137
0.32 0.32 .349068
0.32 0.32 .349000
0.32 0.32 .348931
0.32 0.32 .348863
0.32 0.32 .348795
0.32 0.32 .348727
0.32 0.32 .348660
0.32 0.32 .348592
0.32 0.32 .348525
0.32 0.32 .348458
0.32 0.32 .348391
0.32 0.32 .348325
0.32 0.32 .348259
0.32 0.32 .348192
0.32 0.32 .348126
0.32 0.32 .348061
0.32 0.32 .347995
0.32 0.32 .347930
0.32 0.32 .347865
0.32 0.32 .347800
0.32 0.32 .347735
0.32 0.32 .347671
0.32 0.32 .347607
0.32 0.32 .347542
0.32 0.32 .347479
0.32 0.32 .347415
0.32 0.32 .347351
0.32 0.32 .347288
0.32 0.32 .347225
0.32 0.32 .347162
0.32 0.32 .347099
0.32 0.32 .347037
0.32 0.32 .346974
0.32 0.32 .346912
0.32 0.32 .346850
0.32 0.32 .346788
0.32 0.32 .346727
0.32 0.32 .346665
0.32 0.32 .346604
0.32 0.32 .346543
0.32 0.32 .346482
0.32 0.32 .346422
0.32 0.32 .346361
0.32 0.32 .346301
0.32 0.32 .346241
0.32 0.32 .346181
0.32 0.32 .346121
0.32 0.32 .346062
0.32 0.32 .346002
0.32 0.32 .345943
0.32 0.32 .345884
0.32 0.32 .345825
0.32 0.32 .345767
0.32 0.32 .345708
0.32 0.32 .345650
0.32 0.32 .345592
0.32 0.32 .345534
0.32 0.32 .345476
0.32 0.32 .345418
0.32 0.32 .345361
0.32 0.32 .345303
0.32 0.32 .345246
0.32 0.32 .345189
0.32 0.32 .345133
0.32 0.32 .345076
0.32 0.32 .345020
0.32 0.32 .344963
0.32 0.32 .344907
0.32 0.32 .344851
0.32 0.32 .344796
0.32 0.32 .344740
0.32 0.32 .344684
0.32 0.32 .344629
0.32 0.32 .344574
0.32 0.32 .344519
0.32 0.32 .344464
0.32 0.32 .344410
0.32 0.32 .344355
0.32 0.32 .344301
0.32 0.32 .344247
0.32 0.32 .344193
0.32 0.32 .344139
0.32 0.32 .344085
0.32 0.32 .344032
0.32 0.32 .343978
0.32 0.32 .343925
0.32 0.32 .343872
0.32 0.32 .343819
0.32 0.32 .343767
0.32 0.32 .343714
0.32 0.32 .343662
0.32 0.32 .343609
0.32 0.32 .343557
0.32 0.32 .343505
0.32 0.32 .343453
0.32 0.32 .343402
0.32 0.32 .343350
0.32 0.32 .343299
0.32 0.32 .343248
0.32 0.32 .343197
0.32 0.32 .343146
0.32 0.32 .343095
0.32 0.32 .343044
0.32 0.32 .342994
0.32 0.32 .342943
0.32 0.32 .342893
0.32 0.32 .342843
0.32 0.32 .342793
0.32 0.32 .342744
0.32 0.32 .342694
0.32 0.32 .342644
0.32 0.32 .342595
0.32 0.32 .342546
0.32 0.32 .342497
0.32 0.32 .342448
0.32 0.32 .342399
0.32 0.32 .342351
0.32 0.32 .342302
0.32 0.32 .342254
0.32 0.32 .342206
0.32 0.32 .342157
0.32 0.32 .342110
0.32 0.32 .342062
0.32 0.32 .342014
0.32 0.32 .341967
0.32 0.32 .341919
0.32 0.32 .341872
0.32 0.32 .341825
0.32 0.32 .341778
0.32 0.32 .341731
0.32 0.32 .341684
0.32 0.32 .341638
0.32 0.32 .341591
0.32 0.32 .341545
0.32 0.32 .341499
0.32 0.32 .341453
0.32 0.32 .341407
0.32 0.32 .341361
0.32 0.32 .341315
0.32 0.32 .341270
0.32 0.32 .341224
0.32 0.32 .341179
0.32 0.32 .341134
0.32 0.32 .341089
0.32 0.32 .341044
0.32 0.32 .340999
0.32 0.32 .340954
0.32 0.32 .340910
0.32 0.32 .340866
0.32 0.32 .340821
0.32 0.32 .340777
0.32 0.32 .340733
0.32 0.32 .340689
0.32 0.32 .340645
0.32 0.32 .340602
0.32 0.32 .340558
0.32 0.32 .340515
0.32 0.32 .340471
0.32 0.32 .340428
0.32 0.32 .340385
0.32 0.32 .340342
0.32 0.32 .340300
0.32 0.32 .340257
0.32 0.32 .340214
0.32 0.32 .340172
0.32 0.32 .340129
0.32 0.32 .340087
0.32 0.32 .340045
0.32 0.32 .340003
0.32 0.32 .339961
0.32 0.32 .339920
0.32 0.32 .339878
0.32 0.32 .339836
0.32 0.32 .339795
0.32 0.32 .339754
0.32 0.32 .339713
0.32 0.32 .339671
0.32 0.32 .339631
0.32 0.32 .339590
0.32 0.32 .339549
0.32 0.32 .339508
0.32 0.32 .339468
0.32 0.32 .339428
0.32 0.32 .339387
0.32 0.32 .339347
0.32 0.32 .339307
0.32 0.32 .339267
0.32 0.32 .339227
0.32 0.32 .339188
0.32 0.32 .339148
0.32 0.32 .339108
0.32 0.32 .339069
0.32 0.32 .339030
0.32 0.32 .338991
0.32 0.32 .338952
0.32 0.32 .338913
0.32 0.32 .338874
0.32 0.32 .338835
0.32 0.32 .338796
0.32 0.32 .338758
0.32 0.32 .338719
0.32 0.32 .338681
0.32 0.32 .338643
0.32 0.32 .338605
0.32 0.32 .338567
0.32 0.32 .338529
0.32 0.32 .338491
0.32 0.32 .338453
0.32 0.32 .338416
0.32 0.32 .338378
0.32 0.32 .338341
0.32 0.32 .338304
0.32 0.32 .338266
0.32 0.32 .338229
0.32 0.32 .338192
0.32 0.32 .338155
0.32 0.32 .338119
0.32 0.32 .338082
0.32 0.32 .338045
0.32 0.32 .338009
0.32 0.32 .337973
0.32 0.32 .337936
0.32 0.32 .337900
0.32 0.32 .337864
0.32 0.32 .337828
0.32 0.32 .337792
0.32 0.32 .337756
0.32 0.32 .337721
0.32 0.32 .337685
0.32 0.32 .337650
0.32 0.32 .337614
0.32 0.32 .337579
0.32 0.32 .337544
0.32 0.32 .337509
0.32 0.32 .337474
0.32 0.32 .337439
0.32 0.32 .337404
0.32 0.32 .337369
0.32 0.32 .337334
0.32 0.32 .337300
0.32 0.32 .337265
0.32 0.32 .337231
0.32 0.32 .337197
0.32 0.32 .337163
0.32 0.32 .337129
0.32 0.32 .337095
0.32 0.32 .337061
0.32 0.32 .337027
0.32 0.32 .336993
0.32 0.32 .336960
0.32 0.32 .336926
0.32 0.32 .336893
0.32 0.32 .336859
0.32 0.32 .336826
0.32 0.32 .336793
0.32 0.32 .336760
0.32 0.32 .336727
0.32 0.32 .336694
0.32 0.32 .336661
0.32 0.32 .336628
0.32 0.32 .336596
0.32 0.32 .336563
0.32 0.32 .336531
0.32 0.32 .336498
0.32 0.32 .336466
0.32 0.32 .336434
0.32 0.32 .336402
0.32 0.32 .336370
0.32 0.32 .336338
0.32 0.32 .336306
0.32 0.32 .336274
0.32 0.32 .336242
0.32 0.32 .336211
0.32 0.32 .336179
0.32 0.32 .336148
0.32 0.32 .336116
0.32 0.32 .336085
0.32 0.32 .336054
0.32 0.32 .336023
0.32 0.32 .335992
0.32 0.32 .335961
0.32 0.32 .335930
0.32 0.32 .335899
0.32 0.32 .335869
0.32 0.32 .335838
0.32 0.32 .335808
0.32 0.32 .335777
0.32 0.32 .335747
0.32 0.32 .335717
0.32 0.32 .335686
0.32 0.32 .335656
0.32 0.32 .335626
0.32 0.32 .335596
0.32 0.32 .335566
0.32 0.32 .335537
0.32 0.32 .335507
0.32 0.32 .335477
0.32 0.32 .335448
0.32 0.32 .335418
0.32 0.32 .335389
0.32 0.32 .335360
0.32 0.32 .335330
0.32 0.32 .335301
0.32 0.32 .335272
0.32 0.32 .335243
0.32 0.32 .335214
0.32 0.32 .335185
0.32 0.32 .335157
0.32 0.32 .335128
0.32 0.32 .335099
0.32 0.32 .335071
0.32 0.32 .335042
0.32 0.32 .335014
0.32 0.32 .334986
0.32 0.32 .334957
0.32 0.32 .334929
0.32 0.32 .334901
0.32 0.32 .334873
0.32 0.32 .334845
0.32 0.32 .334817
0.32 0.32 .334789
0.32 0.32 .334762
0.32 0.32 .334734
0.32 0.32 .334707
0.32 0.32 .334679
0.32 0.32 .334652
0.32 0.32 .334624
0.32 0.32 .334597
0.32 0.32 .334570
0.32 0.32 .334543
0.32 0.32 .334516
0.32 0.32 .334489
0.32 0.32 .334462
0.32 0.32 .334435
0.32 0.32 .334408
0.32 0.32 .334381
0.32 0.32 .334355
0.32 0.32 .334328
0.32 0.32 .334302
0.32 0.32 .334275
0.32 0.32 .334249
0.32 0.32 .334223
0.32 0.32 .334197
0.32 0.32 .334170
0.32 0.32 .334144
0.32 0.32 .334118
0.32 0.32 .334092
0.32 0.32 .334067
0.32 0.32 .334041
0.32 0.32 .334015
0.32 0.32 .333989
0.32 0.32 .333964
0.32 0.32 .333938
0.32 0.32 .333913
0.32 0.32 .333887
0.32 0.32 .333862
0.32 0.32 .333837
0.32 0.32 .333812
0.32 0.32 .333787
0.32 0.32 .333762
0.32 0.32 .333737
0.32 0.32 .333712
0.32 0.32 .333687
0.32 0.32 .333662
0.32 0.32 .333637
0.32 0.32 .333613
0.32 0.32 .333588
0.32 0.32 .333564
0.32 0.32 .333539
0.32 0.32 .333515
0.32 0.32 .333490
0.32 0.32 .333466
0.32 0.32 .333442
0.32 0.32 .333418
0.32 0.32 .333394
0.32 0.32 .333370
0.32 0.32 .333346
0.32 0.32 .333322
0.32 0.32 .333298
0.32 0.32 .333274
0.32 0.32 .333251
0.32 0.32 .333227
0.32 0.32 .333203
0.32 0.32 .333180
0.32 0.32 .333157
0.32 0.32 .333133
0.32 0.32 .333110
0.32 0.32 .333087
0.32 0.32 .333063
0.32 0.32 .333040
0.32 0.32 .333017
0.32 0.32 .332994
0.32 0.32 .332971
0.32 0.32 .332948
0.32 0.32 .332926
0.32 0.32 .332903
0.32 0.32 .332880
0.32 0.32 .332858
0.32 0.32 .332835
0.32 0.32 .332812
0.32 0.32 .332790
0.32 0.32 .332768
0.32 0.32 .332745
0.32 0.32 .332723
0.32 0.32 .332701
0.32 0.32 .332679
0.32 0.32 .332656
0.32 0.32 .332634
0.32 0.32 .332612
0.32 0.32 .332591
0.32 0.32 .332569
0.32 0.32 .332547
0.32 0.32 .332525
0.32 0.32 .332503
0.32 0.32 .332482
0.32 0.32 .332460
0.32 0.32 .332439
0.32 0.32 .332417
0.32 0.32 .332396
0.32 0.32 .332374
0.32 0.32 .332353
0.32 0.32 .332332
0.32 0.32 .332311
0.32 0.32 .332290
0.32 0.32 .332269
0.32 0.32 .332248
0.32 0.32 .332227
0.32 0.32 .332206
0.32 0.32 .332185
0.32 0.32 .332164
0.32 0.32 .332143
0.32 0.32 .332123
0.32 0.32 .332102
0.32 0.32 .332081
0.32 0.32 .332061
0.32 0.32 .332040
0.32 0.32 .332020
0.32 0.32 .332000
0.32 0.32 .331979
0.32 0.32 .331959
0.32 0.32 .331939
0.32 0.32 .331919
0.32 0.32 .331899
0.32 0.32 .331879
0.32 0.32 .331859
0.32 0.32 .331839
0.32 0.32 .331819
0.32 0.32 .331799
0.32 0.32 .331779
0.32 0.32 .331760
0.32 0.32 .331740
0.32 0.32 .331720
0.32 0.32 .331701
0.32 0.32 .331681
0.32 0.32 .331662
0.32 0.32 .331643
0.32 0.32 .331623
0.32 0.32 .331604
0.32 0.32 .331585
0.32 0.32 .331566
0.32 0.32 .331546
0.32 0.32 .331527
0.32 0.32 .331508
0.32 0.32 .331489
0.32 0.32 .331470
0.32 0.32 .331451
0.32 0.32 .331433
0.32 0.32 .331414
0.32 0.32 .331395
0.32 0.32 .331376
0.32 0.32 .331358
0.32 0.32 .331339
0.32 0.32 .331321
0.32 0.32 .331302
0.32 0.32 .331284
0.32 0.32 .331265
0.32 0.32 .331247
0.32 0.32 .331229
0.32 0.32 .331211
0.32 0.32 .331192
0.32 0.32 .331174
0.32 0.32 .331156
0.32 0.32 .331138
0.32 0.32 .331120
0.32 0.32 .331102
0.32 0.32 .331084
0.32 0.32 .331066
0.32 0.32 .331049
0.32 0.32 .331031
0.32 0.32 .331013
0.32 0.32 .330996
0.32 0.32 .330978
0.32 0.32 .330960
0.32 0.32 .330943
0.32 0.32 .330925
0.32 0.32 .330908
0.32 0.32 .330891
0.32 0.32 .330873
0.32 0.32 .330856
0.32 0.32 .330839
0.32 0.32 .330822
0.32 0.32 .330804
0.32 0.32 .330787
0.32 0.32 .330770
0.32 0.32 .330753
0.32 0.32 .330736
0.32 0.32 .330719
0.32 0.32 .330703
0.32 0.32 .330686
0.32 0.32 .330669
0.32 0.32 .330652
0.32 0.32 .330636
0.32 0.32 .330619
0.32 0.32 .330602
0.32 0.32 .330586
0.32 0.32 .330569
0.32 0.32 .330553
0.32 0.32 .330536
0.32 0.32 .330520
0.32 0.32 .330504
0.32 0.32 .330487
0.32 0.32 .330471
0.32 0.32 .330455
0.32 0.32 .330439
0.32 0.32 .330423
0.32 0.32 .330407
0.32 0.32 .330391
0.32 0.32 .330375
0.32 0.32 .330359
0.32 0.32 .330343
0.32 0.32 .330327
0.32 0.32 .330311
0.32 0.32 .330295
0.32 0.32 .330280
0.32 0.32 .330264
0.32 0.32 .330248
0.32 0.32 .330233
0.32 0.32 .330217
0.32 0.32 .330202
0.32 0.32 .330186
0.32 0.32 .330171
0.32 0.32 .330156
0.32 0.32 .330140
0.32 0.32 .330125
0.32 0.32 .330110
0.32 0.32 .330094
0.32 0.32 .330079
0.32 0.32 .330064
0.32 0.32 .330049
0.32 0.32 .330034
0.32 0.32 .330019
0.32 0.32 .330004
0.32 0.32 .329989
0.32 0.32 .329974
0.32 0.32 .329959
0.32 0.32 .329945
0.32 0.32 .329930
0.32 0.32 .329915
0.32 0.32 .329900
0.32 0.32 .329886
0.32 0.32 .329871
0.32 0.32 .329857
0.32 0.32 .329842
0.32 0.32 .329828
0.32 0.32 .329813
0.32 0.32 .329799
0.32 0.32 .329785
0.32 0.32 .329770
0.32 0.32 .329756
0.32 0.32 .329742
0.32 0.32 .329727
0.32 0.32 .329713
0.32 0.32 .329699
0.32 0.32 .329685
0.32 0.32 .329671
0.32 0.32 .329657
0.32 0.32 .329643
0.32 0.32 .329629
0.32 0.32 .329615
0.32 0.32 .329601
0.32 0.32 .329588
0.32 0.32 .329574
0.32 0.32 .329560
0.32 0.32 .329546
0.32 0.32 .329533
0.32 0.32 .329519
0.32 0.32 .329506
0.32 0.32 .329492
0.32 0.32 .329478
0.32 0.32 .329465
0.32 0.32 .329452
0.32 0.32 .329438
0.32 0.32 .329425
0.32 0.32 .329411
0.32 0.32 .329398
0.32 0.32 .329385
0.32 0.32 .329372
0.32 0.32 .329359
0.32 0.32 .329345
0.32 0.32 .329332
0.32 0.32 .329319
0.32 0.32 .329306
0.32 0.32 .329293
0.32 0.32 .329280
0.32 0.32 .329267
0.32 0.32 .329254
0.32 0.32 .329242
0.32 0.32 .329229
0.32 0.32 .329216
0.32 0.32 .329203
0.32 0.32 .329191
0.32 0.32 .329178
0.32 0.32 .329165
0.32 0.32 .329153
0.32 0.32 .329140
0.32 0.32 .329128
0.32 0.32 .329115
0.32 0.32 .329103
0.32 0.32 .329090
0.32 0.32 .329078
0.32 0.32 .329066
0.32 0.32 .329053
0.32 0.32 .329041
0.32 0.32 .329029
0.32 0.32 .329016
0.32 0.32 .329004
0.32 0.32 .328992
0.32 0.32 .328980
0.32 0.32 .328968
0.32 0.32 .328956
0.32 0.32 .328944
0.32 0.32 .328932
0.32 0.32 .328920
0.32 0.32 .328908
0.32 0.32 .328896
0.32 0.32 .328884
0.32 0.32 .328873
0.32 0.32 .328861
0.32 0.32 .328849
0.32 0.32 .328837
0.32 0.32 .328826
0.32 0.32 .328814
0.32 0.32 .328803
0.32 0.32 .328791
0.32 0.32 .328779
0.32 0.32 .328768
