# Viterbi_decoding posterior_decoding posterior_mean
0.32 0.32 .323604
0.32 0.32 .323596
0.32 0.32 .323588
0.32 0.32 .323580
0.32 0.32 .323572
0.32 0.32 .323563
0.32 0.32 .323555
0.32 0.32 .323548
0.32 0.32 .323540
0.32 0.32 .323532
0.32 0.32 .323524
0.32 0.32 .323517
0.32 0.32 .323509
0.32 0.32 .323501
0.32 0.32 .323494
0.32 0.32 .323487
0.32 0.32 .323479
0.32 0.32 .323472
0.32 0.32 .323465
0.32 0.32 .323458
0.32 0.32 .323451
0.32 0.32 .323444
0.32 0.32 .323437
0.32 0.32 .323430
0.32 0.32 .323423
0.32 0.32 .323416
0.32 0.32 .323409
0.32 0.32 .323403
0.32 0.32 .323396
0.32 0.32 .323390
0.32 0.32 .323383
0.32 0.32 .323377
0.32 0.32 .323370
0.32 0.32 .323364
0.32 0.32 .323358
0.32 0.32 .323352
0.32 0.32 .323346
0.32 0.32 .323340
0.32 0.32 .323334
0.32 0.32 .323328
0.32 0.32 .323322
0.32 0.32 .323316
0.32 0.32 .323310
0.32 0.32 .323304
0.32 0.32 .323299
0.32 0.32 .323293
0.32 0.32 .323288
0.32 0.32 .323282
0.32 0.32 .323277
0.32 0.32 .323271
0.32 0.32 .323266
0.32 0.32 .323261
0.32 0.32 .323256
0.32 0.32 .323250
0.32 0.32 .323245
0.32 0.32 .323240
0.32 0.32 .323235
0.32 0.32 .323230
0.32 0.32 .323225
0.32 0.32 .323221
0.32 0.32 .323216
0.32 0.32 .323211
0.32 0.32 .323206
0.32 0.32 .323202
0.32 0.32 .323197
0.32 0.32 .323193
0.32 0.32 .323188
0.32 0.32 .323184
0.32 0.32 .323180
0.32 0.32 .323175
0.32 0.32 .323171
0.32 0.32 .323167
0.32 0.32 .323163
0.32 0.32 .323159
0.32 0.32 .323155
0.32 0.32 .323151
0.32 0.32 .323147
0.32 0.32 .323143
0.32 0.32 .323139
0.32 0.32 .323135
0.32 0.32 .323131
0.32 0.32 .323128
0.32 0.32 .323124
0.32 0.32 .323120
0.32 0.32 .323117
0.32 0.32 .323113
0.32 0.32 .323110
0.32 0.32 .323107
0.32 0.32 .323103
0.32 0.32 .323100
0.32 0.32 .323097
0.32 0.32 .323094
0.32 0.32 .323090
0.32 0.32 .323087
0.32 0.32 .323084
0.32 0.32 .323081
0.32 0.32 .323078
0.32 0.32 .323076
0.32 0.32 .323073
0.32 0.32 .323070
0.32 0.32 .323067
0.32 0.32 .323064
0.32 0.32 .323062
0.32 0.32 .323059
0.32 0.32 .323057
0.32 0.32 .323054
0.32 0.32 .323052
0.32 0.32 .323049
0.32 0.32 .323047
0.32 0.32 .323045
0.32 0.32 .323042
0.32 0.32 .323040
0.32 0.32 .323038
0.32 0.32 .323036
0.32 0.32 .323034
0.32 0.32 .323032
0.32 0.32 .323030
0.32 0.32 .323028
0.32 0.32 .323026
0.32 0.32 .323024
0.32 0.32 .323022
0.32 0.32 .323021
0.32 0.32 .323019
0.32 0.32 .323017
0.32 0.32 .323016
0.32 0.32 .323014
0.32 0.32 .323012
0.32 0.32 .323011
0.32 0.32 .323010
0.32 0.32 .323008
0.32 0.32 .323007
0.32 0.32 .323006
0.32 0.32 .323004
0.32 0.32 .323003
0.32 0.32 .323002
0.32 0.32 .323001
0.32 0.32 .323000
0.32 0.32 .322999
0.32 0.32 .322998
0.32 0.32 .322997
0.32 0.32 .322996
0.32 0.32 .322995
0.32 0.32 .322995
0.32 0.32 .322994
0.32 0.32 .322993
0.32 0.32 .322992
0.32 0.32 .322992
0.32 0.32 .322991
0.32 0.32 .322991
0.32 0.32 .322990
0.32 0.32 .322990
0.32 0.32 .322990
0.32 0.32 .322989
0.32 0.32 .322989
0.32 0.32 .322989
0.32 0.32 .322989
0.32 0.32 .322988
0.32 0.32 .322988
0.32 0.32 .322988
0.32 0.32 .322988
0.32 0.32 .322988
0.32 0.32 .322988
0.32 0.32 .322989
0.32 0.32 .322989
0.32 0.32 .322989
0.32 0.32 .322989
0.32 0.32 .322989
0.32 0.32 .322990
0.32 0.32 .322990
0.32 0.32 .322991
0.32 0.32 .322991
0.32 0.32 .322992
0.32 0.32 .322992
0.32 0.32 .322993
0.32 0.32 .322994
0.32 0.32 .322994
0.32 0.32 .322995
0.32 0.32 .322996
0.32 0.32 .322997
0.32 0.32 .322998
0.32 0.32 .322999
0.32 0.32 .323000
0.32 0.32 .323001
0.32 0.32 .323002
0.32 0.32 .323003
0.32 0.32 .323004
0.32 0.32 .323005
0.32 0.32 .323007
0.32 0.32 .323008
0.32 0.32 .323009
0.32 0.32 .323011
0.32 0.32 .323012
0.32 0.32 .323014
0.32 0.32 .323015
0.32 0.32 .323017
0.32 0.32 .323018
0.32 0.32 .323020
0.32 0.32 .323022
0.32 0.32 .323024
0.32 0.32 .323026
0.32 0.32 .323027
0.32 0.32 .323029
0.32 0.32 .323031
0.32 0.32 .323033
0.32 0.32 .323035
0.32 0.32 .323038
0.32 0.32 .323040
0.32 0.32 .323042
0.32 0.32 .323044
0.32 0.32 .323046
0.32 0.32 .323049
0.32 0.32 .323051
0.32 0.32 .323054
0.32 0.32 .323056
0.32 0.32 .323059
0.32 0.32 .323061
0.32 0.32 .323064
0.32 0.32 .323067
0.32 0.32 .323069
0.32 0.32 .323072
0.32 0.32 .323075
0.32 0.32 .323078
0.32 0.32 .323081
0.32 0.32 .323084
0.32 0.32 .323087
0.32 0.32 .323090
0.32 0.32 .323093
0.32 0.32 .323096
0.32 0.32 .323099
0.32 0.32 .323103
0.32 0.32 .323106
0.32 0.32 .323109
0.32 0.32 .323113
0.32 0.32 .323116
0.32 0.32 .323120
0.32 0.32 .323123
0.32 0.32 .323127
0.32 0.32 .323130
0.32 0.32 .323134
0.32 0.32 .323138
0.32 0.32 .323142
0.32 0.32 .323146
0.32 0.32 .323150
0.32 0.32 .323154
0.32 0.32 .323158
0.32 0.32 .323162
0.32 0.32 .323166
0.32 0.32 .323170
0.32 0.32 .323174
0.32 0.32 .323178
0.32 0.32 .323183
0.32 0.32 .323187
0.32 0.32 .323192
0.32 0.32 .323196
0.32 0.32 .323201
0.32 0.32 .323205
0.32 0.32 .323210
0.32 0.32 .323215
0.32 0.32 .323219
0.32 0.32 .323224
0.32 0.32 .323229
0.32 0.32 .323234
0.32 0.32 .323239
0.32 0.32 .323244
0.32 0.32 .323249
0.32 0.32 .323254
0.32 0.32 .323259
0.32 0.32 .323264
0.32 0.32 .323270
0.32 0.32 .323275
0.32 0.32 .323280
0.32 0.32 .323286
0.32 0.32 .323291
0.32 0.32 .323297
0.32 0.32 .323303
0.32 0.32 .323308
0.32 0.32 .323314
0.32 0.32 .323320
0.32 0.32 .323326
0.32 0.32 .323332
0.32 0.32 .323338
0.32 0.32 .323344
0.32 0.32 .323350
0.32 0.32 .323356
0.32 0.32 .323362
0.32 0.32 .323368
0.32 0.32 .323375
0.32 0.32 .323381
0.32 0.32 .323387
0.32 0.32 .323394
0.32 0.32 .323400
0.32 0.32 .323407
0.32 0.32 .323414
0.32 0.32 .323420
0.32 0.32 .323427
0.32 0.32 .323434
0.32 0.32 .323441
0.32 0.32 .323448
0.32 0.32 .323455
0.32 0.32 .323462
0.32 0.32 .323469
0.32 0.32 .323476
0.32 0.32 .323484
0.32 0.32 .323491
0.32 0.32 .323498
0.32 0.32 .323506
0.32 0.32 .323513
0.32 0.32 .323521
0.32 0.32 .323529
0.32 0.32 .323536
0.32 0.32 .323544
0.32 0.32 .323552
0.32 0.32 .323560
0.32 0.32 .323568
0.32 0.32 .323576
0.32 0.32 .323584
0.32 0.32 .323592
0.32 0.32 .323600
0.32 0.32 .323609
0.32 0.32 .323617
0.32 0.32 .323626
0.32 0.32 .323634
0.32 0.32 .323643
0.32 0.32 .323651
0.32 0.32 .323660
0.32 0.32 .323669
0.32 0.32 .323678
0.32 0.32 .323687
0.32 0.32 .323696
0.32 0.32 .323705
0.32 0.32 .323714
0.32 0.32 .323723
0.32 0.32 .323732
0.32 0.32 .323741
0.32 0.32 .323751
0.32 0.32 .323760
0.32 0.32 .323770
0.32 0.32 .323780
0.32 0.32 .323789
0.32 0.32 .323799
0.32 0.32 .323809
0.32 0.32 .323819
0.32 0.32 .323829
0.32 0.32 .323839
0.32 0.32 .323849
0.32 0.32 .323859
0.32 0.32 .323869
0.32 0.32 .323880
0.32 0.32 .323890
0.32 0.32 .323901
0.32 0.32 .323911
0.32 0.32 .323922
0.32 0.32 .323933
0.32 0.32 .323944
0.32 0.32 .323954
0.32 0.32 .323965
0.32 0.32 .323976
0.32 0.32 .323988
0.32 0.32 .323999
0.32 0.32 .324010
0.32 0.32 .324021
0.32 0.32 .324033
0.32 0.32 .324044
0.32 0.32 .324056
0.32 0.32 .324068
0.32 0.32 .324080
0.32 0.32 .324091
0.32 0.32 .324103
0.32 0.32 .324115
0.32 0.32 .324128
0.32 0.32 .324140
0.32 0.32 .324152
0.32 0.32 .324164
0.32 0.32 .324177
0.32 0.32 .324189
0.32 0.32 .324202
0.32 0.32 .324215
0.32 0.32 .324228
0.32 0.32 .324240
0.32 0.32 .324253
0.32 0.32 .324266
0.32 0.32 .324280
0.32 0.32 .324293
0.32 0.32 .324306
0.32 0.32 .324320
0.32 0.32 .324333
0.32 0.32 .324347
0.32 0.32 .324360
0.32 0.32 .324374
0.32 0.32 .324388
0.32 0.32 .324402
0.32 0.32 .324416
0.32 0.32 .324430
0.32 0.32 .324445
0.32 0.32 .324459
0.32 0.32 .324473
0.32 0.32 .324488
0.32 0.32 .324503
0.32 0.32 .324517
0.32 0.32 .324532
0.32 0.32 .324547
0.32 0.32 .324562
0.32 0.32 .324577
0.32 0.32 .324592
0.32 0.32 .324608
0.32 0.32 .324623
0.32 0.32 .324639
0.32 0.32 .324654
0.32 0.32 .324670
0.32 0.32 .324686
0.32 0.32 .324702
0.32 0.32 .324718
0.32 0.32 .324734
0.32 0.32 .324750
0.32 0.32 .324767
0.32 0.32 .324783
0.32 0.32 .324800
0.32 0.32 .324816
0.32 0.32 .324833
0.32 0.32 .324850
0.32 0.32 .324867
0.32 0.32 .324884
0.32 0.32 .324901
0.32 0.32 .324919
0.32 0.32 .324936
0.32 0.32 .324954
0.32 0.32 .324972
0.32 0.32 .324989
0.32 0.32 .325007
0.32 0.32 .325025
0.32 0.32 .325043
0.32 0.32 .325062
0.32 0.32 .325080
0.32 0.32 .325098
0.32 0.32 .325117
0.32 0.32 .325136
0.32 0.32 .325155
0.32 0.32 .325174
0.32 0.32 .325193
0.32 0.32 .325212
0.32 0.32 .325231
0.32 0.32 .325251
0.32 0.32 .325270
0.32 0.32 .325290
0.32 0.32 .325310
0.32 0.32 .325330
0.32 0.32 .325350
0.32 0.32 .325370
0.32 0.32 .325390
0.32 0.32 .325410
0.32 0.32 .325431
0.32 0.32 .325452
0.32 0.32 .325473
0.32 0.32 .325494
0.32 0.32 .325515
0.32 0.32 .325536
0.32 0.32 .325557
0.32 0.32 .325579
0.32 0.32 .325600
0.32 0.32 .325622
0.32 0.32 .325644
0.32 0.32 .325666
0.32 0.32 .325688
0.32 0.32 .325710
0.32 0.32 .325733
0.32 0.32 .325755
0.32 0.32 .325778
0.32 0.32 .325801
0.32 0.32 .325824
0.32 0.32 .325847
0.32 0.32 .325870
0.32 0.32 .325894
0.32 0.32 .325917
0.32 0.32 .325941
0.32 0.32 .325965
0.32 0.32 .325989
0.32 0.32 .326013
0.32 0.32 .326037
0.32 0.32 .326062
0.32 0.32 .326086
0.32 0.32 .326111
0.32 0.32 .326136
0.32 0.32 .326161
0.32 0.32 .326186
0.32 0.32 .326212
0.32 0.32 .326237
0.32 0.32 .326263
0.32 0.32 .326289
0.32 0.32 .326315
0.32 0.32 .326341
0.32 0.32 .326367
0.32 0.32 .326394
0.32 0.32 .326420
0.32 0.32 .326447
0.32 0.32 .326474
0.32 0.32 .326501
0.32 0.32 .326529
0.32 0.32 .326556
0.32 0.32 .326584
0.32 0.32 .326611
0.32 0.32 .326639
0.32 0.32 .326667
0.32 0.32 .326696
0.32 0.32 .326724
0.32 0.32 .326753
0.32 0.32 .326782
0.32 0.32 .326811
0.32 0.32 .326840
0.32 0.32 .326869
0.32 0.32 .326899
0.32 0.32 .326929
0.32 0.32 .326958
0.32 0.32 .326988
0.32 0.32 .327019
0.32 0.32 .327049
0.32 0.32 .327080
0.32 0.32 .327111
0.32 0.32 .327142
0.32 0.32 .327173
0.32 0.32 .327204
0.32 0.32 .327236
0.32 0.32 .327267
0.32 0.32 .327299
0.32 0.32 .327332
0.32 0.32 .327364
0.32 0.32 .327396
0.32 0.32 .327429
0.32 0.32 .327462
0.32 0.32 .327495
0.32 0.32 .327528
0.32 0.32 .327562
0.32 0.32 .327596
0.32 0.32 .327630
0.32 0.32 .327664
0.32 0.32 .327698
0.32 0.32 .327733
0.32 0.32 .327767
0.32 0.32 .327802
0.32 0.32 .327837
0.32 0.32 .327873
0.32 0.32 .327908
0.32 0.32 .327944
0.32 0.32 .327980
0.32 0.32 .328016
0.32 0.32 .328053
0.32 0.32 .328090
0.32 0.32 .328126
0.32 0.32 .328164
0.32 0.32 .328201
0.32 0.32 .328238
0.32 0.32 .328276
0.32 0.32 .328314
0.32 0.32 .328353
0.32 0.32 .328391
0.32 0.32 .328430
0.32 0.32 .328469
0.32 0.32 .328508
0.32 0.32 .328547
0.32 0.32 .328587
0.32 0.32 .328627
0.32 0.32 .328667
0.32 0.32 .328707
0.32 0.32 .328748
0.32 0.32 .328789
0.32 0.32 .328830
0.32 0.32 .328871
0.32 0.32 .328913
0.32 0.32 .328954
0.32 0.32 .328996
0.32 0.32 .329039
0.32 0.32 .329081
0.32 0.32 .329124
0.32 0.32 .329167
0.32 0.32 .329211
0.32 0.32 .329254
0.32 0.32 .329298
0.32 0.32 .329342
0.32 0.32 .329387
0.32 0.32 .329431
0.32 0.32 .329476
0.32 0.32 .329521
0.32 0.32 .329567
0.32 0.32 .329612
0.32 0.32 .329658
0.32 0.32 .329705
0.32 0.32 .329751
0.32 0.32 .329798
0.32 0.32 .329845
0.32 0.32 .329893
0.32 0.32 .329940
0.32 0.32 .329988
0.32 0.32 .330036
0.32 0.32 .330085
0.32 0.32 .330134
0.32 0.32 .330183
0.32 0.32 .330232
0.32 0.32 .330282
0.32 0.32 .330332
0.32 0.32 .330382
0.32 0.32 .330433
0.32 0.32 .330484
0.32 0.32 .330535
0.32 0.32 .330587
0.32 0.32 .330638
0.32 0.32 .330690
0.32 0.32 .330743
0.32 0.32 .330796
0.32 0.32 .330849
0.32 0.32 .330902
0.32 0.32 .330956
0.32 0.32 .331010
0.32 0.32 .331064
0.32 0.32 .331119
0.32 0.32 .331174
0.32 0.32 .331229
0.32 0.32 .331285
0.32 0.32 .331341
0.32 0.32 .331397
0.32 0.32 .331454
0.32 0.32 .331511
0.32 0.32 .331568
0.32 0.32 .331625
0.32 0.32 .331683
0.32 0.32 .331742
0.32 0.32 .331801
0.32 0.32 .331860
0.32 0.32 .331919
0.32 0.32 .331979
0.32 0.32 .332039
0.32 0.32 .332099
0.32 0.32 .332160
0.32 0.32 .332221
0.32 0.32 .332283
0.32 0.32 .332345
0.32 0.32 .332407
0.32 0.32 .332470
0.32 0.32 .332533
0.32 0.32 .332596
0.32 0.32 .332660
0.32 0.32 .332724
0.32 0.32 .332789
0.32 0.32 .332854
0.32 0.32 .332919
0.32 0.32 .332985
0.32 0.32 .333051
0.32 0.32 .333117
0.32 0.32 .333184
0.32 0.32 .333251
0.32 0.32 .333319
0.32 0.32 .333387
0.32 0.32 .333456
0.32 0.32 .333525
0.32 0.32 .333594
0.32 0.32 .333664
0.32 0.32 .333734
0.32 0.32 .333804
0.32 0.32 .333875
0.32 0.32 .333947
0.32 0.32 .334019
0.32 0.32 .334091
0.32 0.32 .334164
0.32 0.32 .334237
0.32 0.32 .334310
0.32 0.32 .334384
0.32 0.32 .334459
0.32 0.32 .334534
0.32 0.32 .334609
0.32 0.32 .334685
0.32 0.32 .334761
0.32 0.32 .334838
0.32 0.32 .334915
0.32 0.32 .334992
0.32 0.32 .335071
0.32 0.32 .335149
0.32 0.32 .335228
0.32 0.32 .335308
0.32 0.32 .335388
0.32 0.32 .335468
0.32 0.32 .335549
0.32 0.32 .335630
0.32 0.32 .335712
0.32 0.32 .335795
0.32 0.32 .335878
0.32 0.32 .335961
0.32 0.32 .336045
0.32 0.32 .336129
0.32 0.32 .336214
0.32 0.32 .336300
0.32 0.32 .336386
0.32 0.32 .336472
0.32 0.32 .336559
0.32 0.32 .336646
0.32 0.32 .336734
0.32 0.32 .336823
0.32 0.32 .336912
0.32 0.32 .337002
0.32 0.32 .337092
0.32 0.32 .337182
0.32 0.32 .337274
0.32 0.32 .337365
0.32 0.32 .337458
0.32 0.32 .337551
0.32 0.32 .337644
0.32 0.32 .337738
0.32 0.32 .337833
0.32 0.32 .337928
0.32 0.32 .338023
0.32 0.32 .338120
0.32 0.32 .338217
0.32 0.32 .338314
0.32 0.32 .338412
0.32 0.32 .338511
0.32 0.32 .338610
0.32 0.32 .338710
0.32 0.32 .338810
0.32 0.32 .338911
0.32 0.32 .339013
0.32 0.32 .339115
0.32 0.32 .339218
0.32 0.32 .339321
0.32 0.32 .339426
0.32 0.32 .339530
0.32 0.32 .339636
0.32 0.32 .339742
0.32 0.32 .339848
0.32 0.32 .339956
0.32 0.32 .340064
0.32 0.32 .340172
0.32 0.32 .340282
0.32 0.32 .340392
0.32 0.32 .340502
0.32 0.32 .340614
0.32 0.32 .340726
0.32 0.32 .340838
0.32 0.32 .340952
0.32 0.32 .341066
0.32 0.32 .341180
0.32 0.32 .341296
0.32 0.32 .341412
0.32 0.32 .341529
0.32 0.32 .341646
0.32 0.32 .341765
0.32 0.32 .341883
0.32 0.32 .342003
0.32 0.32 .342124
0.32 0.32 .342245
0.32 0.32 .342367
0.32 0.32 .342489
0.32 0.32 .342613
0.32 0.32 .342737
0.32 0.32 .342862
0.32 0.32 .342988
0.32 0.32 .343114
0.32 0.32 .343241
0.32 0.32 .343370
0.32 0.32 .343498
0.32 0.32 .343628
0.32 0.32 .343758
0.32 0.32 .343890
0.32 0.32 .344022
0.32 0.32 .344155
0.32 0.32 .344288
0.32 0.32 .344423
0.32 0.32 .344558
0.32 0.32 .344694
0.32 0.32 .344831
0.32 0.32 .344969
0.32 0.32 .345108
0.32 0.32 .345247
0.32 0.32 .345388
0.32 0.32 .345529
0.32 0.32 .345671
0.32 0.32 .345815
0.32 0.32 .345958
0.32 0.32 .346103
0.32 0.32 .346249
0.32 0.32 .346396
0.32 0.32 .346543
0.32 0.32 .346692
0.32 0.32 .346841
0.32 0.32 .346992
0.32 0.32 .347143
0.32 0.32 .347295
0.32 0.32 .347449
0.32 0.32 .347603
0.32 0.32 .347758
0.32 0.32 .347914
0.32 0.32 .348071
0.32 0.32 .348229
0.32 0.32 .348389
0.32 0.32 .348549
0.32 0.32 .348710
0.32 0.32 .348872
0.32 0.32 .349035
0.32 0.32 .349199
0.32 0.32 .349365
0.32 0.32 .349531
0.32 0.32 .349698
0.32 0.32 .349867
0.32 0.32 .350036
0.32 0.32 .350207
0.32 0.32 .350379
0.32 0.32 .350551
0.32 0.32 .350725
0.32 0.32 .350900
0.32 0.32 .351076
0.32 0.32 .351254
0.32 0.32 .351432
0.32 0.32 .351612
0.32 0.32 .351792
0.32 0.32 .351974
0.32 0.32 .352157
0.32 0.32 .352341
0.32 0.32 .352527
0.32 0.32 .352713
0.32 0.32 .352901
0.32 0.32 .353090
0.32 0.32 .353280
0.32 0.32 .353472
0.32 0.32 .353665
0.32 0.32 .353859
0.32 0.32 .354054
0.32 0.32 .354251
0.32 0.32 .354448
0.32 0.32 .354648
0.32 0.32 .354848
0.32 0.32 .355050
0.32 0.32 .355253
0.32 0.32 .355457
0.32 0.32 .355663
0.32 0.32 .355870
0.32 0.32 .356079
0.32 0.32 .356289
0.32 0.32 .356500
0.32 0.32 .356713
0.32 0.32 .356927
0.32 0.32 .357142
0.32 0.32 .357359
0.32 0.32 .357578
0.32 0.32 .357798
0.32 0.32 .358019
0.32 0.32 .358242
0.32 0.32 .358466
0.32 0.32 .358692
0.32 0.32 .358920
0.32 0.32 .359149
0.32 0.32 .359379
0.32 0.32 .359611
0.32 0.32 .359845
0.32 0.32 .360080
0.32 0.32 .360317
0.32 0.32 .360556
0.32 0.32 .360796
0.32 0.32 .361038
0.32 0.32 .361281
0.32 0.32 .361526
0.32 0.32 .361773
0.32 0.32 .362022
0.32 0.32 .362272
0.32 0.32 .362524
0.32 0.32 .362778
0.32 0.32 .362811
0.32 0.32 .362845
0.32 0.32 .362880
0.32 0.32 .362915
0.32 0.32 .362951
0.32 0.32 .362988
0.32 0.32 .363025
0.32 0.32 .363063
0.32 0.32 .363101
0.32 0.32 .363140
0.32 0.32 .363180
0.32 0.32 .363221
0.32 0.32 .363262
0.32 0.32 .363303
0.32 0.32 .363346
0.32 0.32 .363389
0.32 0.32 .363432
0.32 0.32 .363476
0.32 0.32 .363521
0.32 0.32 .363566
0.32 0.32 .363612
0.32 0.32 .363659
0.32 0.32 .363706
0.32 0.32 .363754
0.32 0.32 .363802
0.32 0.32 .363851
0.32 0.32 .363901
0.32 0.32 .363951
0.32 0.32 .364002
0.32 0.32 .364053
0.32 0.32 .364105
0.32 0.32 .364158
0.32 0.32 .364211
0.32 0.32 .364265
0.32 0.32 .364319
0.32 0.32 .364374
0.32 0.32 .364430
0.32 0.32 .364486
0.32 0.32 .364543
0.32 0.32 .364600
0.32 0.32 .364658
0.32 0.32 .364717
0.32 0.32 .364776
0.32 0.32 .364835
0.32 0.32 .364896
0.32 0.32 .364957
0.32 0.32 .365018
0.32 0.32 .365080
0.32 0.32 .365143
0.32 0.32 .365206
0.32 0.32 .365270
0.32 0.32 .365335
0.32 0.32 .365400
0.32 0.32 .365465
0.32 0.32 .365532
0.32 0.32 .365599
0.32 0.32 .365666
0.32 0.32 .365734
0.32 0.32 .365803
0.32 0.32 .365872
0.32 0.32 .365942
0.32 0.32 .366012
0.32 0.32 .366083
0.32 0.32 .366155
0.32 0.32 .366227
0.32 0.32 .366300
0.32 0.32 .366374
0.32 0.32 .366448
0.32 0.32 .366523
0.32 0.32 .366598
0.32 0.32 .366674
0.32 0.32 .366750
0.32 0.32 .366828
0.32 0.32 .366905
0.32 0.32 .366984
0.32 0.32 .367063
0.32 0.32 .367142
0.32 0.32 .367223
0.32 0.32 .367304
0.32 0.32 .367385
0.32 0.32 .367467
0.32 0.32 .367550
0.32 0.32 .367633
0.32 0.32 .367717
0.32 0.32 .367802
0.32 0.32 .367887
0.32 0.32 .367973
0.32 0.32 .368060
0.32 0.32 .368147
0.32 0.32 .368235
0.32 0.32 .368324
0.32 0.32 .368413
0.32 0.32 .368502
0.32 0.32 .368593
0.32 0.32 .368684
0.32 0.32 .368776
0.32 0.32 .368868
0.32 0.32 .368961
0.32 0.32 .369055
0.32 0.32 .369150
0.32 0.32 .369245
0.32 0.32 .369340
0.32 0.32 .369437
0.32 0.32 .369534
0.32 0.32 .369632
0.32 0.32 .369730
0.32 0.32 .369829
0.32 0.32 .369929
0.32 0.32 .370030
0.32 0.32 .370131
0.32 0.32 .370233
0.32 0.32 .370336
0.32 0.32 .370439
0.32 0.32 .370543
0.32 0.32 .370648
0.32 0.32 .370753
0.32 0.32 .370859
0.32 0.32 .370966
0.32 0.32 .371074
0.32 0.32 .371182
0.32 0.32 .371291
0.32 0.32 .371401
0.32 0.32 .371511
0.32 0.32 .371623
0.32 0.32 .371735
0.32 0.32 .371847
0.32 0.32 .371961
0.32 0.32 .372075
0.32 0.32 .372190
0.32 0.32 .372306
0.32 0.32 .372422
0.32 0.32 .372539
0.32 0.32 .372657
0.32 0.32 .372776
0.32 0.32 .372896
0.32 0.32 .373016
0.32 0.32 .373137
0.32 0.32 .373259
0.32 0.32 .373382
0.32 0.32 .373505
0.32 0.32 .373630
0.32 0.32 .373755
0.32 0.32 .373881
0.32 0.32 .374007
0.32 0.32 .374135
0.32 0.32 .374263
0.32 0.32 .374392
0.32 0.32 .374522
0.32 0.32 .374653
0.32 0.32 .374784
0.32 0.32 .374917
0.32 0.32 .375050
0.32 0.32 .375184
0.32 0.32 .375319
0.32 0.32 .375455
0.32 0.32 .375592
0.32 0.32 .375729
0.32 0.32 .375868
0.32 0.32 .376007
0.32 0.32 .376147
0.32 0.32 .376288
0.32 0.32 .376430
0.32 0.32 .376573
0.32 0.32 .376717
0.32 0.32 .376861
0.32 0.32 .377007
0.32 0.32 .377153
0.32 0.32 .377301
0.32 0.32 .377449
0.32 0.32 .377598
0.32 0.32 .377748
0.32 0.32 .377899
0.32 0.32 .378051
0.32 0.32 .378204
0.32 0.32 .378358
0.32 0.32 .378513
0.32 0.32 .378669
0.32 0.32 .378825
0.32 0.32 .378983
0.32 0.32 .379142
0.32 0.32 .379301
0.32 0.32 .379462
0.32 0.32 .379623
0.32 0.32 .379786
0.32 0.32 .379950
0.32 0.32 .380114
0.32 0.32 .380280
0.32 0.32 .380447
0.32 0.32 .380614
0.32 0.32 .380783
0.32 0.32 .380953
0.32 0.32 .381123
0.32 0.32 .381295
0.32 0.32 .381468
0.32 0.32 .381642
0.32 0.32 .381817
0.32 0.32 .381993
0.32 0.32 .382170
0.32 0.32 .382348
0.32 0.32 .382527
0.32 0.32 .382708
0.32 0.32 .382889
0.32 0.32 .383072
0.32 0.32 .383255
0.32 0.32 .383440
0.32 0.32 .383626
0.32 0.32 .383813
0.32 0.32 .384001
0.32 0.32 .384191
0.32 0.32 .384381
0.32 0.32 .384573
0.32 0.32 .384765
0.32 0.32 .384959
0.32 0.32 .385154
0.32 0.32 .385351
0.32 0.32 .385548
0.32 0.32 .385747
0.32 0.32 .385947
0.32 0.32 .386148
0.32 0.32 .386350
0.32 0.32 .386553
0.32 0.32 .386758
0.32 0.32 .386964
0.32 0.32 .387171
0.32 0.32 .387380
0.32 0.32 .387589
0.32 0.32 .387800
0.32 0.32 .388013
0.32 0.32 .388226
0.32 0.32 .388441
0.32 0.32 .388657
0.32 0.32 .388874
0.32 0.32 .389093
0.32 0.32 .389313
0.32 0.32 .389534
0.32 0.32 .389757
0.32 0.32 .389981
0.32 0.32 .390206
0.32 0.32 .390433
0.32 0.32 .390661
0.32 0.32 .390890
0.32 0.32 .391121
0.32 0.32 .391353
0.32 0.32 .391587
0.32 0.32 .391822
0.32 0.32 .392058
0.32 0.32 .392296
0.32 0.32 .392535
0.32 0.32 .392775
0.32 0.32 .393018
0.32 0.32 .393261
0.32 0.32 .393506
0.32 0.32 .393752
0.32 0.32 .394000
0.32 0.32 .394250
0.32 0.32 .394501
0.32 0.32 .394753
0.32 0.32 .395007
0.32 0.32 .395262
0.32 0.32 .395519
0.32 0.32 .395778
0.32 0.32 .396037
0.32 0.32 .396299
0.32 0.32 .396562
0.32 0.32 .396827
0.32 0.32 .397093
0.32 0.32 .397361
0.32 0.32 .397630
0.32 0.32 .397901
0.32 0.32 .398174
0.32 0.32 .398448
0.32 0.32 .398724
0.32 0.32 .399002
0.32 0.32 .399281
0.32 0.32 .399562
0.32 0.32 .399844
0.32 0.32 .400129
0.32 0.32 .400415
0.32 0.32 .400702
0.32 0.32 .400992
0.32 0.32 .401283
0.32 0.32 .401576
0.32 0.32 .401870
0.32 0.32 .402166
0.32 0.32 .402465
0.32 0.32 .402764
0.32 0.32 .403066
0.32 0.32 .403369
0.32 0.32 .403675
0.32 0.32 .403982
0.32 0.32 .404291
0.32 0.32 .404601
0.32 0.32 .404914
0.32 0.32 .405228
0.32 0.32 .405545
0.32 0.32 .405863
0.32 0.32 .406183
0.32 0.32 .406505
0.32 0.32 .406829
0.32 0.32 .407155
0.32 0.32 .407482
0.32 0.32 .407812
0.32 0.32 .408144
